"","NAME","PERMIT_NO","ADDRESS","CITY","ZIP_CODE","PHONE","CONTACT","PUMPS","CNG_DEV","CPCODE","CPNAME","ACREAGE","SHAPE_AREA","SHAPE_LEN","latitude","longitude"
"681","CHEVRON-G & M OIL CO.#95",12558,"1099 W MAIN ST","EL CAJON",92020,NA,NA,28,0,NA,NA,NA,NA,NA,-116.975252705988,32.7947055820293
"682","CIRCLE K #5708",5139,"98 BONITA RD","CHULA VISTA",91910,"602-728-3593",NA,36,0,NA,NA,NA,NA,NA,-117.064323764055,32.6478239970138
"683","EXXON #1018/NEW WEST PETROLEUM SD1",2530,"1699 E MAIN ST","EL CAJON",92021,"916-443-0890",NA,28,0,NA,NA,NA,NA,NA,-116.91861500538,32.8118872360495
"684","EXXONMOBIL OIL CORP #13189",2654,"2945 HIGHLAND AVE","NATIONAL CITY",91950,"619-477-9451",NA,18,0,NA,NA,NA,NA,NA,-117.091378311857,32.6597422069805
"685","EXXONMOBIL OIL CORP. #11788",7425,"14863 POMERADO RD","POWY",92064,"486-9466","ANDREA GARCIA",38,0,NA,NA,NA,NA,NA,-117.062155210469,32.9819951394743
"686","GOLDEN STATE GASOLINE, INC.",4954,"13394 POWY RD","POWY",92064,"619-593-6652",NA,24,0,NA,NA,NA,NA,NA,-117.04120768498,32.9565778089219
"687","HOLLANDIA DAIRY, INC",2337,"622 E MISSION RD","SAN MARCOS",92069,"760-744-3222",NA,28,0,NA,NA,NA,NA,NA,-117.148637141184,33.1452830297589
"688","MOBIL-ATTN: SID M. SHAHROKNI",2190,"10 OSBORN ST","NATIONAL CITY",91950,"619-477-4344",NA,24,0,NA,NA,NA,NA,NA,-117.109697392263,32.6825307538761
"689","SHELL OIL PRODUCTS US #121714",7515,"660 DOUGLAS DR","OCEANSIDE",92057,"602-468-6944",NA,28,0,NA,NA,NA,NA,NA,-117.322456890463,33.2447679084758
"690","SHELL OIL PRODUCTS US #135646",3124,"2401 E DIVISION ST","NATIONAL CITY",91950,"263-9377",NA,24,0,NA,NA,NA,NA,NA,-117.084970599257,32.6897389097168
"691","ULTRA FUEL",2973,"12365 POWY RD","POWY",92064,"858 748-1554",NA,40,0,NA,NA,NA,NA,NA,-117.063775660883,32.9516705503437
"692","BOBAR MARKET & GAS",7253,"600 F ST","CHULA VISTA",91910,"585-0988",NA,12,0,NA,NA,NA,NA,NA,-117.092675709386,32.6373914717251
"693","CHEVRON - #91214",7027,"8210 CAM SANTA FE","SAN DIEGO",92121,"510-842-9002",NA,36,0,15,"MIRA MESA",10729.0159538,467349981.008,107975.395374,-117.172690090702,32.8789277487336
"694","CIRCLE K - #2970",2452,"704 MAIN ST","RAMONA",92065,"602-728-3593",NA,12,0,NA,NA,NA,NA,NA,-116.863946364154,33.0443958772268
"695","CIRCLE K/76 #2705703",13840,"17011 W BERNARDO DR","SAN DIEGO",92127,"281-293-1000",NA,36,0,31,"RANCHO BERNARDO",6582.52496453,286763101.68,82435.4989635,-117.081804822033,33.0241862356908
"696","COUNTY OF SAN DIEGO PUBLIC WKS/VALLEY C",10347,"29216 VALLEY CENTER RD","VALLEY CENTER",92082,NA,NA,4,0,NA,NA,NA,NA,NA,-117.023741285543,33.2313909323521
"697","COUNTY OF SAN DIEGO/DESCANSO FLEET GARA",10341,"24592 VIEJAS GRADE RD","DESCANSO",91916,NA,NA,2,0,NA,NA,NA,NA,NA,-116.619450852122,32.8535753222402
"698","EXXON #1027, NEWEST PETROLEUM LLC",2018,"1666 1ST AV","SAN DIEGO",92101,"916-443-0890",NA,28,0,4,"DOWNTOWN",1516.21502084,66053186.5307,55781.5643997,-117.164027199437,32.7229730934661
"699","MTN TOP MARKET",15945,"39710 SR-80","BLVD",91905,"619-766-4530",NA,4,0,NA,NA,NA,NA,NA,-116.294109201499,32.6690547241227
"700","PACIFIC EXECUTIVE AVIATION",6743,"2450 MONTECITO RD","RAMONA",92065,"760-789-6384",NA,1,0,NA,NA,NA,NA,NA,-116.906438842143,33.0403142858451
"701","PERKINS STORE",3217,"24680 VIEJAS GRADE RD","DESCANSO",91916,NA,NA,16,0,NA,NA,NA,NA,NA,-116.616784586234,32.8531686291644
"702","PINE VALLEY STORE",5022,"28820 SR-80","PINE VALLEY",91962,"619-473-8723",NA,12,0,NA,NA,NA,NA,NA,-116.530382823573,32.8227067732273
"703","PLAVAN COMMERCIAL FUELING  INC.",11756,"9147 REHCO RD","SAN DIEGO",92121,"800-499-4645",NA,8,0,15,"MIRA MESA",10729.0159538,467349981.008,107975.395374,-117.172257717914,32.8892807836208
"704","SKS INC.",2707,"526 VENTURE ST","ESCONDIDO",92029,"858-530-1193",NA,9,0,NA,NA,NA,NA,NA,-117.152963811823,33.1360412989489
"705","VALERO - WILD BILL'S OUTPOST VALERO",15634,"1451 CARRIZO GORGE RD","JACUMBA",91934,"619 766-4455",NA,26,0,NA,NA,NA,NA,NA,-116.164268339696,32.6327146693637
"706","76 CONOCOPHILLIPS#255222",1910,"4049 POINT LOMA BLVD","SAN DIEGO",92110,"224-7761",NA,32,0,30,"PENINSULA",5282.33053107,230118805.311,128220.9802,-117.243049076238,32.7293293400512
"707","76 PALM RIDGE MARKET & 76",13602,"4360 PALM AV","SAN DIEGO",92154,"619-690-4530",NA,26,0,NA,NA,NA,NA,NA,-117.015320516523,32.7583071128743
"708","76-CIRCLE K/CARLSBAD FUELS",14129,"7602 EL CAMINO REAL","CARLSBAD",92009,"760 632-1129","CARLSBAD FUELS",52,0,NA,NA,NA,NA,NA,-117.267619363038,33.1069639976107
"709","7-ELEVEN #13597 /7-ELEVEN, INC",2505,"522 W 9TH ST","ESCONDIDO",92025,"268-1070",NA,12,0,NA,NA,NA,NA,NA,-117.082560394057,33.1116772410104
"710","7-ELEVEN #16439 /7-ELEVEN, INC",2091,"14110 SR-80","EL CAJON",92021,"579-8711",NA,12,0,NA,NA,NA,NA,NA,-116.880683011979,32.8438805907754
"711","7-ELEVEN #19526 /7-ELEVEN, INC",2148,"3792 4TH AV","SAN DIEGO",92103,"464-2711",NA,12,0,42,"UPTOWN",2646.93163314,115753599.083,61250.8361473,-117.161755753427,32.7466764222903
"712","7-ELEVEN #20321 /7-ELEVEN, INC",2095,"9750 CUYAMACA","SANTEE",92071,"579-8711",NA,12,0,NA,NA,NA,NA,NA,-116.983255466832,32.8552507390208
"713","7-ELEVEN #20884 /7-ELEVEN, INC",2154,"4253 PALM AV","LA MESA",91941,"464-2711",NA,6,0,NA,NA,NA,NA,NA,-117.014316989563,32.7562537894059
"714","7-ELEVEN #21802 /7-ELEVEN, INC",1227,"12918 CAMPO RD","JAMUL",91935,"579-8711",NA,18,0,NA,NA,NA,NA,NA,-116.908884802137,32.7283751591572
"715","7-ELEVEN #24335 /7-ELEVE, INC",3336,"1988 VILLAGE PARK WY","ENCINITAS",92024,"438-8444",NA,12,0,NA,NA,NA,NA,NA,-117.245964722225,33.0533797265234
"716","7-ELEVEN #24344 /7-ELEVEN, INC",2519,"1311 PALM AV","IMPERIAL BEAC",91932,"474-7021",NA,12,0,NA,NA,NA,NA,NA,-117.088872575355,32.6765722369529
"717","7-ELEVEN #25085 /7-ELEVEN, INC",3326,"895 BROADWAY","EL CAJON",92021,"579-8711",NA,12,0,NA,NA,NA,NA,NA,-116.951346954029,32.8073785906005
"718","7-ELEVEN #29540 /7-ELEVEN, INC",7213,"7 NAPLES","CHULA VISTA",91911,"466-0711",NA,12,0,NA,NA,NA,NA,NA,-117.057332199884,32.6172865415572
"719","7-ELEVEN #32942/ATTN: GASOLINE ACCOUNTI",12516,"5802 VAN ALLEN WY","CARLSBAD",92008,"760-931-1154",NA,24,0,NA,NA,NA,NA,NA,-117.287508231367,33.1362920648206
"720","7-ELEVEN STORE #33971",16173,"696 SAN MARCOS BLVD","SAN MARCOS",92069,"760-744-4050",NA,36,0,NA,NA,NA,NA,NA,-117.178549480041,33.1374291286662
"721","AMEX PETROLEUM",4680,"8303 PARKWAY DR","LA MESA",91942,"619-465-1155",NA,24,0,NA,NA,NA,NA,NA,-117.018129456337,32.778308675197
"722","ARCO",3685,"201 BROADWAY","EL CAJON",92021,"619-447-4347",NA,24,0,NA,NA,NA,NA,NA,-116.959996602507,32.8073149672685
"723","ARCO #9755",2699,"1185 PALM AV","IMPERIAL BEAC",91932,NA,NA,24,0,NA,NA,NA,NA,NA,-116.977043608564,32.7912064552716
"724","ARCO AM/PM-ARENA FUELS",14354,"3580 SPORTS ARENA BLVD","SAN DIEGO",92110,"619 221-0139","ARENA FUELS",48,0,14,"MIDWAY-PACIFIC HIGHWAY",918.44193686,39555950.1191,48087.3721621,-117.212854731479,32.7539971380857
"725","ARCO AMPM #5263",8074,"538 NORDAHL RD","ESCONDIDO",92029,NA,NA,24,0,NA,NA,NA,NA,NA,-117.121654959369,33.1307851364549
"726","ARCO AMPM #5297",363,"26915 MESA ROCK RD","ESCONDIDO",92026,NA,NA,36,0,NA,NA,NA,NA,NA,-117.127531226365,33.1979280415861
"727","ARCO AMPM #704",2373,"660 VIA DE LA VALLE","SOLANA BEACH",92075,NA,NA,36,0,NA,NA,NA,NA,NA,-117.256616612136,32.9795193187288
"728","ARCO, ON BROADWAY GAS",16133,"900 E BROADWAY","EL CAJON",92020,"619-440-4871",NA,1,0,NA,NA,NA,NA,NA,-116.950604599402,32.8080175625161
"729","ARCO-LAKE JENNINGS ARCO/ASSET GAS LLC",11096,"14039 HWY 8 BUSINESS","EL CAJON",92021,"619-938-0097",NA,40,0,NA,NA,NA,NA,NA,-116.882650479176,32.844976021232
"730","BEACHSIDE STATION",14270,"681 SR-75","IMPERIAL BEAC",91932,"619-424-3366",NA,24,0,NA,NA,NA,NA,NA,-117.118636744541,32.5845917571891
"731","CALIFORNIA SUPER GAS",15307,"510 5TH AV","ESCONDIDO",92025,"760 233-3975",NA,18,0,4,"DOWNTOWN",1516.21502084,66053186.5307,55781.5643997,-117.160282158282,32.7106186092526
"732","CAMERON CORNERS CONVENIENCE STORE",16160,"31484 SR-94","CAMPO",91906,NA,NA,14,0,NA,NA,NA,NA,NA,-116.472127958055,32.6288283011055
"733","CHEVRON - #90158",3034,"755 HOTEL CIRCLE","SAN DIEGO",92108,"510-842-9002",NA,24,0,19,"MISSION VALLEY",3215.64828623,140082535.581,89502.8557087,-117.169861662008,32.7599665865915
"734","CHEVRON /EASTLAKE PETROEUM",15127,"950 ELAKE PKWY","CHULA VISTA",91915,"760 846-0708",NA,52,0,NA,NA,NA,NA,NA,-116.966639574725,32.6502443690648
"735","CHEVRON /G&M OIL CO, #141",15370,"130 KNOLL RD","SAN MARCOS",92069,"760 744-9913",NA,36,0,NA,NA,NA,NA,NA,-117.174868695985,33.139046886115
"736","CHEVRON -ENCINITAS",15515,"350 ENCINITAS BLVD","ENCINITAS",92024,"760 ________",NA,48,0,NA,NA,NA,NA,NA,-117.285058844915,33.0483614584437
"737","CHEVRON POINSETTIA",13466,"7170 AVENIDA ENCINAS","CARLSBAD",92009,"760 804-5759",NA,40,0,NA,NA,NA,NA,NA,-117.312024774137,33.1003473042391
"738","COSTCO WHOLESALE #124",10593,"1755 HACIENDA DR","VISTA",92081,NA,NA,24,0,NA,NA,NA,NA,NA,-117.276764709855,33.1881775880341
"739","COUNTY OF SAN DIEGO/JULIAN RD STATION",10349,"1524 SR-78","JULIAN",92036,NA,NA,4,0,NA,NA,NA,NA,NA,-116.592203787456,33.0773636773003
"740","COUNTY OF SAN DIEGO/LAKESIDE FUELING ST",10348,"13115 WILLOWS RD","LAKESIDE",92040,NA,NA,4,0,NA,NA,NA,NA,NA,-116.909432735266,32.8746421056262
"741","COUNTY OF SAN DIEGO/RAMONA RD STATION",10363,"116 5TH ST","RAMONA",92065,NA,NA,8,0,NA,NA,NA,NA,NA,-116.861037874903,33.0480534150896
"742","COUNTY OF SAN DIEGO/SAN FELIPE RD STATI",10351,"25704 SAN FELIPE RD","WARNER SPRING",92086,NA,NA,2,0,NA,NA,NA,NA,NA,-116.560152186931,33.1647237052289
"743","COUNTY OF SAN DIEGO/SANTEE OPERATIONS C",10337,"1875 WELD BLVD","EL CAJON",92020,NA,NA,2,0,NA,NA,NA,NA,NA,-116.987569045524,32.8260494255187
"744","EXPRESS GAS - GENE'S",3551,"120 CALLE PRIMERA","SAN DIEGO",92173,"619-424-8880",NA,29,0,33,"SAN YSIDRO",1862.29010478,81121357.007,44119.18566,-117.044445695125,32.5504167877991
"745","EXXON #1019/NEWEST PETROLEUM SD2",5344,"898 BROADWAY","EL CAJON",92021,"916-443-0890",NA,28,0,NA,NA,NA,NA,NA,-116.951364776342,32.8080345236389
"746","EXXON #1022/NEWEST PETROLEUM S2",8166,"907 PALM AV","IMPERIAL BEAC",91932,"916-443-0890",NA,28,0,NA,NA,NA,NA,NA,-117.113942446106,32.5835105602531
"747","EXXON #1040/NEWEST PETROLEUM SD2",2539,"3302 PALM AV","SAN DIEGO",92154,"916-443-0890",NA,30,0,28,"GREATER NORTH PARK",2253.69411336,98171624.1502,50884.2009183,-117.123002594792,32.7357542677179
"748","EXXONMOBIL OIL CORP  #11455",4727,"2750 VIA DE LA VALLE","DEL MAR",92014,"792-2264",NA,36,0,98,"RESERVE",46.75364728,2036588.87548,7238.9138285,-117.248649389212,32.9809833546131
"749","EXXONMOBIL OIL CORP #10365",5926,"9370 PASEO MONTALBAN","SAN DIEGO",92129,"538-6751",NA,42,0,29,"RANCHO PENASQUITOS",6456.34490358,281238503.825,93268.9199605,-117.123693137928,32.9595541930295
"750","EXXONMOBIL OIL CORP #10434",1943,"1761 GREENFIELD DR","EL CAJON",92021,"619-444-4274",NA,24,0,NA,NA,NA,NA,NA,-116.916246403685,32.8113181025943
"751","EXXONMOBIL OIL CORP #11445",3474,"4730 SR-76","FALLBROOK",92028,"760 723-1781","EXXONMOBIL CORP",30,0,NA,NA,NA,NA,NA,-117.162348830075,33.328849952677
"752","EXXONMOBIL OIL CORP. #19104",16151,"13007 CAM DEL SUR","SAN DIEGO",92129,NA,NA,36,0,52,"TORREY HIGHLANDS",1505.5271115,65579900.4282,40148.1925471,-117.152755577032,32.957005812201
"753","FUEL DOCK",4306,"1551 W MISSION BAY DR","SAN DIEGO",92109,"222-1164","JOHN TAYLOR",7,0,17,"MISSION BAY PARK",4292.9465176,187023803.41,76708.5955355,-117.240068920631,32.765555057585
"754","GOLDEN STATE AVIATION",6749,"1640 JOHNSON AV","EL CAJON",92020,"619-449-0611",NA,3,0,NA,NA,NA,NA,NA,-116.971183063929,32.817491582985
"755","HAWTHORNE RENT-IT SERVICE",4536,"2000 MCKINLEY AV","NATIONAL CITY",91950,"474-8222",NA,2,0,NA,NA,NA,NA,NA,-117.110230735746,32.6631681619275
"756","HI WY MARKET /RAMCHO PETROLEUM",15151,"741 SR-78","RAMONA",92065,"760 788-9885",NA,49,0,NA,NA,NA,NA,NA,-116.843971407493,33.0509949311477
"757","LAKE CUYAMACA RECREATION & PARK DISTRIC",7879,"15027 SR-79","JULIAN",92036,"760-765-0515",NA,1,0,NA,NA,NA,NA,NA,-116.585016474639,32.9879974714854
"758","LAMB FUELS, INC.",7467,"855 ENERGY WY","CHULA VISTA",91911,"619-421-0805",NA,3,0,NA,NA,NA,NA,NA,-117.010403626205,32.5966272340861
"759","LIVE OAK SPRINGS MARKET",10677,"37820 SR-80","BLVD",91905,"619 766-3387",NA,8,0,NA,NA,NA,NA,NA,-116.338079595695,32.6897669898232
"760","MAGELLAN AVIATION",15218,"2006 PALOMAR AIRPORT RD","CARLSBAD",92008,"760-438-7603",NA,1,0,NA,NA,NA,NA,NA,-117.280839357206,33.1208208424077
"761","MISSION EXPRESS -CARR'S CAR CENTER, INC",3611,"3940 MISSION AV","OCEANSIDE",92054,"433-2166",NA,15,0,NA,NA,NA,NA,NA,161.859989589447,-90
"762","OCEANSIDE HARBOR FUEL DOCK AND MINI MAR",15539,"1380 N PACIFIC ST","OCEANSIDE",92054,"760 722-5853",NA,5,0,NA,NA,NA,NA,NA,-117.393053160369,33.2050634333554
"763","OCHS INC.",3635,"145 VIA VERA CRUZ","SAN MARCOS",92069,"760 744-5441","OCHS, CARENCE",20,0,NA,NA,NA,NA,NA,-117.190330338387,33.1415010528796
"764","O'SIDE GAS #2",16071,"3945 MISSION AV","OCEANSIDE",92054,"760-967-1512",NA,48,0,NA,NA,NA,NA,NA,-117.323359266696,33.2284078496013
"765","PEPPER OIL COMPANY, INC.",9143,"2300 TIDELANDS AV","NATIONAL CITY",91950,"619-336-6111",NA,2,0,NA,NA,NA,NA,NA,-117.115173203171,32.6589339550546
"766","QWIK KORNER GAS STATION #2",13642,"9035 MISSION GORGE RD","SANTEE",92071,"619-729-3729",NA,40,0,NA,NA,NA,NA,NA,-117.001028448035,32.8383148428751
"767","RAMCO PETROLEUM",15349,"30351 SR-78","SANTA YSABEL",92070,"760",NA,16,0,NA,NA,NA,NA,NA,-116.673015244048,33.1093103377183
"768","RANCHO CAR WASH/VIGNATO DEV.CORP*",2528,"2661 VIA DE LA VALLE","DEL MAR",92014,"619-259-4353",NA,36,0,98,"RESERVE",46.75364728,2036588.87548,7238.9138285,-117.24887018102,32.9806544663008
"769","SHELL - L.M. RETAIL, LP",14263,"5115 AVENIDA ENCINAS","CARLSBAD",92008,"760-630-0431",NA,24,0,NA,NA,NA,NA,NA,-117.329510177977,33.1316725626444
"770","SHELL OIL PRODUCTS US #120425",10082,"3480 DEL LAGO BLVD","ESCONDIDO",92029,"602-468-6944",NA,42,0,NA,NA,NA,NA,NA,-117.071420991789,33.0710547971796
"771","SHELL OIL PRODUCTS US #120907",2544,"2205 VIA DE LA VALLE","DEL MAR",92014,"602-468-6944",NA,28,0,40,"TORREY PINES",2722.31778494,118584162.712,101824.664393,-117.255420671669,32.979400827733
"772","SHELL OIL PRODUCTS US #121238",6072,"4201 POINT LOMA BLVD","SAN DIEGO",92110,"602-468-6944",NA,28,0,30,"PENINSULA",5282.33053107,230118805.311,128220.9802,-117.244732248541,32.729983861623
"773","SHELL OIL PRODUCTS US #135919",2037,"16998 W BERNARDO DR","SAN DIEGO",92127,"602-468-6944",NA,30,0,31,"RANCHO BERNARDO",6582.52496453,286763101.68,82435.4989635,-117.08266184105,33.023449333948
"774","SHELL OIL PRODUCTS US #135921",2726,"1881 PALM AV","SAN DIEGO",92154,"602-468-6944",NA,36,0,NA,NA,NA,NA,NA,-117.086744702797,32.6711012184684
"775","SHELL-SAN MARCOS/KA MANAGEMENT INC.",12682,"800 RANCHO SANTE FE","SAN MARCOS",92069,"858 541 2954",NA,52,0,NA,NA,NA,NA,NA,-117.209542004923,33.1308244261335
"776","SO CAL TRUCK STOP",0,"2250 TIDELANDS AV","NATIONAL CITY",91950,"619-336-6103",NA,18,0,NA,NA,NA,NA,NA,-117.115221532217,32.6591601237317
"777","SUNSHINE SUMMIT INC",13380,"35230 SR-79","WARNER SPRING",92086,NA,NA,8,0,NA,NA,NA,NA,NA,-116.740236234105,33.352249726813
"778","SUPER STAR #2, SUPER STATIONS INC",15282,"1090 BROADWAY","EL CAJON",92021,"619 440-1166",NA,36,0,NA,NA,NA,NA,NA,-116.944885548204,32.8080392447239
"779","THRIFTY #9563",2666,"1890 PALM AV","SAN DIEGO",92154,NA,NA,28,0,NA,NA,NA,NA,NA,-117.087026619492,32.6709458575053
"780","THRIFTY #9579",2685,"434 W 5TH AV","ESCONDIDO",92025,NA,NA,24,0,NA,NA,NA,NA,NA,-117.083947737672,33.115896480445
"781","UNOCAL #256832/KAYO OIL CO",2531,"236 EL CAMINO REAL","ENCINITAS",92024,"942-6451",NA,32,0,NA,NA,NA,NA,NA,-117.331163873122,33.2224130621928
"782","US PETROLEUM & SERVICE-HAN'S*",7919,"445 W 5TH AV","ESCONDIDO",92025,"760-739-9196",NA,26,0,NA,NA,NA,NA,NA,-117.083610694171,33.1153488356588
"783","VALERO -LEMON GROVE VALERO, JJ'S MARKET",15678,"8170 BROADWAY","LEMON GROVE",91945,"619 825-6839",NA,28,0,NA,NA,NA,NA,NA,-117.020646044832,32.7447273716142
"784","VEGA BIODIESEL",16271,"1546 TANGLEWOOD LN","SAN MARCOS",92078,"858-705-3746",NA,1,0,NA,NA,NA,NA,NA,-117.095017488198,33.107155701629
"785","WARNER SPRINGS RANCH/ATTN:ERYN SISK",2361,"31652 SR-79","WARNER SPRING",92086,"760-782-4225",NA,2,0,NA,NA,NA,NA,NA,-116.63516821813,33.2835640501536
"786","WESTMART",14381,"4990 AVENIDA ENCINAS","CARLSBAD",92008,"760-431-7100","BOLAND DAVARI",56,0,NA,NA,NA,NA,NA,-117.330155554131,33.1329004830018
"787",NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,-117.325707510009,33.2276016965145
